floor,total floor,years of house,Square footage,building present situation pattern - hall,Transfer building present situation pattern - compartmented,Transfer Management organization,School,0.257-11,Distance To Bay,parking space,logY
2,5,30,33.82555,2,1,0,0.504929135,1,0.938777682,0,3.204807774
13,21,19,11.77935,2,1,1,0.928673668,6,0.108835403,0,3.95002368
8,22,17,21.444225,2,1,1,0.546246659,2,0.978960677,0,3.693154934
9,13,0,25.01675,2,1,1,0.928673668,6,0.108835403,1,3.977153517
16,16,19,26.072475,2,1,1,0.546246659,2,0.978960677,0,3.672613501
20,23,20,13.53385,1,1,1,0.546246659,2,0.978960677,0,3.616456985
16,21,19,22.242825,1,1,1,0.928673668,6,0.108835403,1,3.562699213
7,10,0,26.719825,2,1,1,0.240749696,2,1.610776374,0,3.598794041
3,10,0,28.298875,2,1,1,0.240749696,2,1.610776374,0,3.573197856
2,22,17,34.028225,1,1,1,0.546246659,2,0.978960677,0,3.549487327
12,22,20,15.42145,1,1,1,0.928673668,6,0.108835403,0,3.619343331
9,12,20,47.8071,2,1,1,0.928673668,6,0.108835403,0,3.632695679
9,14,18,35.1384,1,1,1,0.907026237,4,0.313001271,1,3.430168266
4,10,0,15.69975,2,1,1,0.240749696,2,1.610776374,0,3.652739613
5,10,0,15.69975,2,1,1,0.240749696,2,1.610776374,0,3.660960642
10,10,0,29.10655,2,1,1,0.240749696,2,1.610776374,1,3.667036271
9,10,0,28.2656,2,1,1,0.240749696,2,1.610776374,1,3.668906032
1,10,0,13.0559,2,1,1,0.240749696,2,1.610776374,0,3.671144667
6,10,0,30.682575,2,1,1,0.240749696,2,1.610776374,1,3.597998317
12,16,23,30.991125,2,1,1,0.546246659,2,0.978960677,0,3.614677825
7,14,11,29.883975,2,1,1,0.546246659,2,0.978960677,0,3.665626438
3,5,33,15.230875,2,1,0,0.404254393,7,1.300964383,0,3.012056245
5,5,32,10.064175,2,1,0,0.614220293,9,0.05202216,0,3.361120103
20,22,17,46.055625,2,1,1,0.546246659,2,0.978960677,1,3.465922904
3,5,32,31.53865,2,1,0,0.855263806,7,0.022620991,0,3.372658299
15,19,9,40.410975,2,1,1,0.508133014,6,1.39540754,0,3.659991225
11,12,24,11.988075,1,1,1,0.928673668,6,0.108835403,0,3.673041315
8,14,9,19.961975,1,1,1,0.833684897,1,0.724957857,0,3.571382198
7,13,17,20.9451,1,1,1,0.551919167,6,1.348752678,0,3.815551603
12,21,3,66.365475,2,1,1,0.546246659,2,0.978960677,1,3.565445837
18,22,18,25.576375,0,0,1,0.546246659,2,0.978960677,1,3.4054697
5,5,20,33.02695,2,1,0,0.439919644,2,1.659348436,0,3.619903465
9,12,10,47.549975,2,1,1,0.546246659,2,0.978960677,1,3.632398628
4,12,10,60.3064,2,1,1,0.546246659,2,0.978960677,1,3.748443984
10,12,10,60.3064,2,1,1,0.546246659,2,0.978960677,1,3.748443984
2,12,10,60.224725,2,1,1,0.546246659,2,0.978960677,1,3.749767335
2,12,9,14.8709,1,1,1,0.676633362,7,1.252851982,0,3.726873253
7,10,0,28.298875,2,1,1,0.240749696,2,1.610776374,0,3.54299317
6,23,4,68.240975,2,1,1,0.922336092,4,1.446636591,1,3.657850221
5,10,0,28.298875,2,1,1,0.240749696,2,1.610776374,0,3.608278955
12,14,14,41.366875,2,1,1,0.546246659,2,0.978960677,1,3.334872491
4,6,16,36.218325,2,1,0,0.240749696,2,1.610776374,0,3.497355258
13,14,11,35.7555,1,1,1,0.546246659,2,0.978960677,1,3.597832976
3,12,21,33.846725,2,1,1,0.546246659,2,0.978960677,0,3.710780138
13,21,3,56.516075,2,1,1,0.546246659,2,0.978960677,1,3.608725893
18,22,18,17.602475,1,1,1,0.546246659,2,0.978960677,0,3.635653382
18,22,18,17.602475,1,1,1,0.546246659,2,0.978960677,0,3.635653382
5,22,17,46.1857,2,1,1,0.546246659,2,0.978960677,1,3.478004055
3,22,20,23.870275,2,1,1,0.928673668,6,0.108835403,1,3.553443884
8,12,9,20.04365,1,1,1,0.676633362,7,1.252851982,1,3.655006955
13,13,22,11.28325,1,1,1,0.676633362,7,1.252851982,0,3.654972363
9,10,0,28.298875,2,1,1,0.240749696,2,1.610776374,0,3.53065113
11,12,21,30.053375,2,1,1,0.546246659,2,0.978960677,0,3.365579593
9,12,9,14.17515,1,1,1,0.676633362,7,1.252851982,0,3.861999512
8,25,14,21.686225,1,1,1,0.928673668,6,0.108835403,1,3.773116456
11,12,10,48.763,2,1,1,0.546246659,2,0.978960677,1,3.596701629
4,5,47,9.075,1,1,0,0.67632531,1,1.112770892,0,3.370709774
2,5,37,22.54835,1,1,0,0.946476186,3,1.385672294,0,3.143055623
9,12,24,24.844325,2,1,1,0.928673668,6,0.108835403,0,3.682895763
14,21,19,11.77935,1,1,1,0.928673668,6,0.108835403,0,3.958163344
4,5,27,36.986675,2,1,0,0.400861834,1,0.814790194,0,3.333516646
3,14,11,36.889875,2,1,1,0.546246659,2,0.978960677,1,3.417503298
10,11,17,13.397725,1,1,1,0.551919167,6,1.348752678,0,3.879419365
18,21,3,73.359275,2,1,1,0.546246659,2,0.978960677,1,3.638556694
11,14,11,27.639425,2,1,1,0.546246659,2,0.978960677,1,3.596122476
11,19,9,19.65645,1,1,1,0.928673668,6,0.108835403,0,3.882946009
20,22,20,20.101125,1,1,1,0.928673668,6,0.108835403,1,3.619432247
5,21,20,55.953425,2,1,1,0.546246659,2,0.978960677,1,3.356953245
4,5,35,28.1083,2,1,0,0.985991803,5,0.03182232,0,3.549555494
19,21,19,22.684475,2,1,1,0.928673668,6,0.108835403,0,3.952168843
31,41,19,13.403775,2,1,1,0.928673668,6,0.108835403,0,3.815302381
9,12,9,18.146975,1,1,1,0.928673668,6,0.108835403,1,3.745477208
9,34,17,16.924875,1,1,1,0.928673668,6,0.108835403,0,3.780463558
5,11,13,17.771875,1,1,1,0.928673668,6,0.108835403,0,3.804205534
16,21,4,56.334575,2,1,1,0.546246659,2,0.978960677,1,3.560217457
16,29,17,38.72,2,1,1,0.928673668,6,0.108835403,0,3.871287095
10,10,1,28.2656,2,1,1,0.240749696,2,1.610776374,1,3.641463586
2,10,1,30.682575,2,1,1,0.240749696,2,1.610776374,1,3.578172178
11,14,11,21.8042,1,1,1,0.546246659,2,0.978960677,0,3.765694786
3,7,36,10.32735,0,1,0,0.928673668,6,0.108835403,0,3.63219003
2,10,1,25.878875,2,1,1,0.240749696,2,1.610776374,0,3.555478606
3,12,9,20.143475,1,1,1,0.676633362,7,1.252851982,1,3.617384074
13,22,18,17.602475,1,1,1,0.546246659,2,0.978960677,0,3.581802706
16,22,18,17.584325,1,1,1,0.546246659,2,0.978960677,0,2.893735493
2,11,6,47.495525,2,1,1,0.546246659,2,0.978960677,1,3.474017252
13,14,11,22.037125,2,1,1,0.546246659,2,0.978960677,0,3.760609764
4,5,35,35.14445,2,1,0,0.325637196,6,1.328293909,0,3.168137993
3,5,19,79.530275,2,1,1,0.922336092,4,1.446636591,1,3.263759551
7,12,21,47.743575,2,1,1,0.546246659,2,0.978960677,0,2.934039973
21,23,20,37.271025,2,1,1,0.928673668,6,0.108835403,1,3.565101255
37,41,19,23.537525,1,1,1,0.928673668,6,0.108835403,0,3.820118616
13,14,9,17.78095,1,1,1,0.833684897,1,0.724957857,0,3.548006285
18,19,9,73.982425,2,1,1,0.508133014,6,1.39540754,1,3.529765695
13,14,11,36.889875,2,1,1,0.546246659,2,0.978960677,1,3.590164083
5,8,23,19.97105,2,1,0,0.699231757,2,1.127421334,0,2.891739887
5,5,32,37.264975,3,1,0,0.94527531,6,0.133053789,0,3.400585114
1,5,31,23.174525,2,1,0,0.282050448,3,1.49646373,0,3.737509819
10,12,27,46.182675,2,1,1,0.928673668,6,0.108835403,0,3.573609628
5,5,47,8.92375,1,1,0,0.67632531,1,1.112770892,0,3.544378221
5,5,36,11.33165,1,1,0,0.676633362,7,1.252851982,0,3.313259047
5,14,10,27.1282,2,1,1,0.833684897,1,0.724957857,1,3.509710008
6,12,9,13.54595,1,1,1,0.928673668,6,0.108835403,0,3.90646861
10,13,1,41.9265,2,1,1,0.928673668,6,0.108835403,1,3.932608676
10,13,0,28.17485,1,1,1,0.928673668,6,0.108835403,0,4.081055668
19,21,4,61.6979,2,1,1,0.546246659,2,0.978960677,1,3.586474105
16,22,17,12.2694,0,1,1,0.546246659,2,0.978960677,0,3.611582056
11,22,17,13.1769,1,1,1,0.546246659,2,0.978960677,0,3.618339051
5,22,17,26.35985,2,1,1,0.546246659,2,0.978960677,0,3.601694261
2,25,6,60.944675,2,1,1,0.928673668,6,0.108835403,1,3.677807446
9,21,4,56.17425,2,1,1,0.546246659,2,0.978960677,1,3.470507746
12,12,9,19.7472,1,1,1,0.676633362,7,1.252851982,0,3.883658207
19,23,20,12.5961,1,1,1,0.546246659,2,0.978960677,0,3.69629881
4,15,8,56.21055,2,1,1,0.546246659,2,0.978960677,1,3.447487137
13,16,19,22.76615,1,1,1,0.928673668,6,0.108835403,0,3.875757838
8,16,19,22.76615,1,1,1,0.928673668,6,0.108835403,0,3.852720995
7,14,12,39.08905,1,1,1,0.426398957,7,1.213320507,1,3.533902472
15,17,20,14.547225,1,1,1,0.928673668,6,0.108835403,0,3.79114784
7,7,1,37.942575,2,1,1,0.928673668,6,0.108835403,0,4.077238397
5,5,29,30.5888,2,1,0,0.389518576,1,2.01957564,0,3.301500918
12,21,4,74.38475,2,1,1,0.546246659,2,0.978960677,1,3.536315724
3,4,41,16.24425,1,1,0,0.759899299,2,1.187726606,0,3.652001471
5,12,24,25.3374,1,1,1,0.546246659,2,0.978960677,0,3.700495443
17,22,20,9.56505,0,1,1,0.928673668,6,0.108835403,0,3.667649656
2,5,24,24.9623,2,1,1,0.76863338,6,0.163393118,0,3.171131356
4,5,30,29.998925,2,1,0,0.386718258,2,1.902669349,0,3.320262858
18,19,9,64.8439,2,1,1,0.508133014,6,1.39540754,1,3.553278274
10,15,7,31.795775,2,1,1,0.546246659,2,0.978960677,0,3.771805799
6,14,10,26.199525,2,1,1,0.928673668,6,0.108835403,0,3.839387968
12,34,17,15.2339,1,1,1,0.928673668,6,0.108835403,0,3.7766155
5,5,32,28.1567,2,1,0,0.648766407,7,0.053924403,0,3.55298318
13,23,20,46.606175,2,1,1,0.546246659,2,0.978960677,1,3.286447035
10,12,23,20.7394,1,1,1,0.928673668,6,0.108835403,0,3.534270564
2,25,6,42.546625,2,1,1,0.928673668,6,0.108835403,1,3.590589449
3,15,7,41.748025,2,1,1,0.546246659,2,0.978960677,1,3.631467648
7,12,9,34.97505,2,1,1,0.676633362,7,1.252851982,1,3.631490467
4,6,16,18.110675,2,1,0,0.240749696,2,1.610776374,0,3.353687334
12,25,6,57.3661,2,1,1,0.928673668,6,0.108835403,1,3.652364319
4,7,23,31.7988,2,1,0,0.42426828,4,1.308868128,0,3.427918691
5,14,10,17.18805,1,1,1,0.833684897,1,0.724957857,0,3.548017681
5,5,34,26.3901,0,1,0,0.582299829,6,1.252538002,0,3.660814228
13,15,24,14.202375,1,1,1,0.676633362,7,1.252851982,0,3.716838251
13,19,9,43.853425,2,1,1,0.508133014,6,1.39540754,1,3.640236985
20,41,19,11.62205,1,1,1,0.928673668,6,0.108835403,0,3.713819673
11,15,7,32.90595,2,1,1,0.91597149,5,0.033539262,1,3.771010868
5,11,13,18.086475,2,1,1,0.928673668,6,0.108835403,0,3.774443402
3,14,12,33.066275,1,1,1,0.546246659,2,0.978960677,1,3.449486851
10,19,18,21.341375,1,1,1,0.663249522,4,0.248401835,0,3.895270308
5,5,32,29.043025,2,1,0,0.614220293,9,0.05202216,0,3.339358265
4,12,18,27.978225,2,1,1,0.546246659,2,0.978960677,0,3.696755599
7,14,12,36.345375,1,1,1,0.546246659,2,0.978960677,1,3.477100811
10,13,17,38.68975,2,1,1,0.928673668,6,0.108835403,0,3.598383702
3,13,0,19.239,1,1,1,0.928673668,6,0.108835403,0,4.045433932
8,22,18,17.541975,1,1,1,0.546246659,2,0.978960677,0,3.585150002
13,15,8,55.293975,2,1,1,0.546246659,2,0.978960677,1,3.336755907
5,27,19,62.44205,2,1,1,0.546246659,2,0.978960677,1,3.368191487
15,34,17,16.4197,1,1,1,0.928673668,6,0.108835403,0,3.936608751
4,12,24,23.0989,1,1,1,0.676633362,7,1.252851982,0,3.693353303
7,16,19,22.817575,2,1,1,0.546246659,2,0.978960677,0,3.585203445
3,5,31,29.08235,2,1,0,0.333279756,5,1.363088772,0,3.495845481
4,5,32,28.649775,4,1,0,0.937716511,6,0.20537172,0,3.551258552
3,5,39,25.231525,2,1,0,0.727240777,5,0.048694232,0,3.523278017
22,26,22,39.086025,2,1,1,0.546246659,2,0.978960677,1,3.518929384
4,22,17,29.32435,2,1,1,0.546246659,2,0.978960677,0,3.541586074
4,5,37,29.45745,2,1,0,0.546246659,2,0.978960677,0,3.236402696
2,4,38,27.633375,2,1,0,0.18979162,4,1.61500919,0,2.828660321
9,22,17,26.35985,1,1,1,0.546246659,2,0.978960677,0,3.559420747
4,5,29,35.80995,2,1,1,0.912752479,6,0.222359714,0,3.162068901
18,29,17,59.1811,2,1,1,0.928673668,6,0.108835403,1,3.524880271
5,23,4,68.240975,2,1,1,0.922336092,4,1.446636591,1,3.688367158
4,6,31,23.31065,2,1,0,0.546246659,2,0.978960677,0,3.286134692
8,12,24,8.509325,1,1,1,0.928673668,6,0.108835403,0,3.78178035
4,5,21,34.699775,2,1,1,0.439919644,2,1.659348436,1,3.204017064
5,14,26,40.616675,2,1,1,0.404254393,7,1.300964383,0,3.419185157
5,19,9,24.505525,1,1,1,0.508133014,6,1.39540754,0,3.693240908
3,4,40,25.316225,2,1,0,0.818284947,4,1.418731061,0,3.421825484
9,23,21,13.288825,1,1,1,0.546246659,2,0.978960677,0,3.551427215
10,22,18,17.602475,1,1,1,0.546246659,2,0.978960677,0,3.594369584
3,5,38,25.3979,0,1,0,0.699231757,2,1.127421334,0,3.418709824
5,5,37,26.22675,2,1,0,0.480682671,4,1.964446907,0,3.357586429
4,4,40,24.442,2,1,0,0.610657148,6,0.01644736,0,3.675246732
4,4,40,19.36,2,1,0,0.849507578,4,1.41334125,0,3.708013409
3,12,9,14.17515,1,1,1,0.676633362,7,1.252851982,0,3.810251379
12,21,16,36.133625,2,1,1,0.546246659,2,0.978960677,0,3.781830779
39,41,19,30.827775,1,1,1,0.928673668,6,0.108835403,1,3.459980814
19,22,18,17.584325,1,1,1,0.546246659,2,0.978960677,0,3.603147957
24,27,19,66.9977,2,1,1,0.546246659,2,0.978960677,1,3.521553346
2,4,39,33.65615,2,1,0,0.892314005,6,0.056862101,0,3.32291242
6,21,4,24.541825,2,1,1,0.546246659,2,0.978960677,1,3.663990597
3,21,1,35.879525,1,1,1,0.301837992,1,1.999899957,1,3.617178376
9,21,2,28.64675,1,1,1,0.301837992,1,1.999899957,1,3.814038041
11,21,2,28.571125,1,1,1,0.301837992,1,1.999899957,1,3.821999275
12,21,2,24.24235,1,1,1,0.301837992,1,1.999899957,0,3.905504789
13,21,2,28.571125,1,1,1,0.301837992,1,1.999899957,1,3.839462709
10,21,2,48.324375,1,1,1,0.301837992,1,1.999899957,1,3.785154179
19,21,2,35.788775,1,1,1,0.301837992,1,1.999899957,1,3.6678701
20,21,2,35.788775,1,1,1,0.301837992,1,1.999899957,1,3.672851293
19,21,0,43.9956,1,1,1,0.301837992,1,1.999899957,1,3.674093991
21,21,2,49.951825,1,1,1,0.301837992,1,1.999899957,1,3.916959798
22,34,17,14.613775,1,1,1,0.928673668,6,0.108835403,0,3.802080828
15,22,18,36.77795,2,1,1,0.546246659,2,0.978960677,0,3.607969533
3,4,40,22.11275,2,1,0,0.946476186,3,1.385672294,0,3.499780167
14,21,19,32.84545,1,1,1,0.928673668,6,0.108835403,1,3.579628932
20,23,4,70.39175,2,1,1,0.922336092,4,1.446636591,0,4.097863103
3,15,9,22.430375,2,1,1,0.546246659,2,0.978960677,0,3.716595832
15,21,16,23.598025,2,1,1,0.546246659,2,0.978960677,0,3.813875157
1,12,9,19.677625,1,1,1,0.676633362,7,1.252851982,1,3.80574111
6,14,11,25.56125,1,1,1,0.546246659,2,0.978960677,0,3.412509428
7,14,12,30.603925,2,1,1,0.426398957,7,1.213320507,0,3.564147085
28,41,19,40.55315,2,1,1,0.928673668,6,0.108835403,0,3.604289112
6,7,35,32.424975,2,1,1,0.676633362,7,1.252851982,0,3.441174738
15,18,0,41.87205,1,1,0,0.699231757,2,1.127421334,1,3.451126025
15,18,0,58.0195,1,1,0,0.699231757,2,1.127421334,1,3.515533175
13,22,18,11.75515,0,1,1,0.546246659,2,0.978960677,0,3.637719239
3,22,18,39.77875,2,1,1,0.546246659,2,0.978960677,0,3.567855206
2,4,40,18.243775,2,1,0,0.928673668,6,0.108835403,0,3.585751415
4,4,40,35.574,2,1,0,0.526319391,5,0.098862796,0,3.610413317
2,5,33,30.367975,2,1,1,0.937716511,6,0.20537172,0,3.474539387
11,15,4,52.07235,2,1,1,0.928673668,6,0.108835403,1,3.673971366
11,22,18,11.75515,0,1,1,0.546246659,2,0.978960677,0,3.610491557
2,5,32,15.5606,2,1,0,0.830127474,1,1.266470642,0,3.284886374
5,5,33,22.3608,2,1,0,0.426398957,7,1.213320507,0,3.604869802
28,41,19,15.7542,1,1,1,0.928673668,6,0.108835403,0,3.657587591
10,12,23,56.2771,2,1,1,0.546246659,2,0.978960677,1,3.40884678
3,22,18,25.570325,1,1,1,0.546246659,2,0.978960677,1,3.386040362
2,4,40,19.7593,1,1,0,0.219653808,6,1.420025445,0,3.361589724
2,15,8,25.134725,2,1,1,0.546246659,2,0.978960677,0,3.755950902
7,14,10,18.11975,1,1,1,0.833684897,1,0.724957857,0,3.513369316
1,4,40,22.264,2,1,0,0.395447484,2,1.913857359,0,3.883839398
18,25,15,61.168525,2,1,1,0.928673668,6,0.108835403,1,3.564771578
9,22,18,17.541975,1,1,1,0.546246659,2,0.978960677,0,3.605493655
12,21,4,69.2725,2,1,1,0.546246659,2,0.978960677,1,3.589700147
19,21,16,36.841475,2,1,1,0.546246659,2,0.978960677,0,3.750192824
8,19,9,16.93395,1,1,1,0.928673668,6,0.108835403,0,4.013292306
4,19,9,40.410975,2,1,1,0.508133014,6,1.39540754,0,3.611054941
3,4,41,26.0634,1,1,0,0.699231757,2,1.127421334,0,3.327105307
4,5,37,23.797675,2,1,0,0.928673668,6,0.108835403,0,3.55640289
17,22,22,31.0607,2,1,1,0.91597149,5,0.033539262,0,3.727276053
15,16,23,43.399675,2,1,1,0.546246659,2,0.978960677,1,3.558247792
8,12,5,42.225975,2,1,1,0.546246659,2,0.978960677,1,3.648518991
9,22,18,12.895575,1,1,1,0.546246659,2,0.978960677,0,3.627049329
7,12,10,47.549975,2,1,1,0.546246659,2,0.978960677,1,3.53795314
4,22,18,44.90915,2,1,1,0.546246659,2,0.978960677,1,3.305980397
14,14,12,35.30175,2,1,1,0.546246659,2,0.978960677,1,3.638953317
14,14,12,35.30175,2,1,1,0.546246659,2,0.978960677,1,3.638953317
28,41,20,13.403775,1,1,1,0.928673668,6,0.108835403,0,3.823487022
12,16,18,37.392025,2,1,1,0.546246659,2,0.978960677,1,3.637533428
11,13,22,12.078825,1,1,1,0.676633362,7,1.252851982,0,3.655044114
6,13,1,47.223275,2,1,1,0.928673668,6,0.108835403,1,3.708948643
10,11,13,17.8959,1,1,1,0.928673668,6,0.108835403,0,3.80365343
6,12,31,34.602975,2,1,1,0.928673668,6,0.108835403,0,3.548303971
4,12,19,33.8437,2,1,1,0.928673668,6,0.108835403,1,3.674067186
3,14,18,25.2406,1,1,1,0.907026237,4,0.313001271,0,3.424719624
18,21,4,56.334575,2,1,1,0.546246659,2,0.978960677,1,3.577728108
18,21,4,56.516075,2,1,1,0.546246659,2,0.978960677,1,3.578560865
4,22,22,22.5786,2,1,1,0.91597149,5,0.033539262,0,3.613512555
4,5,47,9.075,0,1,0,0.67632531,1,1.112770892,0,3.515034268
4,8,23,37.688475,2,1,1,0.436571707,4,1.2195526,0,3.475355303
5,5,38,20.445975,2,1,0,0.546246659,2,0.978960677,0,3.393122083
5,5,36,24.65375,2,1,0,0.409738027,4,2.015224118,0,3.394470281
3,13,11,48.983825,2,1,1,0.928673668,6,0.108835403,1,3.453864257
18,25,6,57.441725,2,1,1,0.928673668,6,0.108835403,1,3.700894334
4,5,34,26.998125,1,1,0,0.830127474,1,1.266470642,0,3.207019816
13,14,12,36.95945,2,1,1,0.546246659,2,0.978960677,1,3.681125771
16,26,22,31.898625,1,1,1,0.546246659,2,0.978960677,0,3.505250835
6,19,9,64.8439,2,1,1,0.508133014,6,1.39540754,1,3.562070143
2,5,33,26.3175,2,1,0,0.394442711,3,2.0206959,0,2.895850532
5,7,16,55.98065,2,1,1,0.551919167,6,1.348752678,1,3.482124358
16,16,19,26.072475,2,1,1,0.546246659,2,0.978960677,0,3.672613501
1,5,23,50.326925,2,1,1,0.858939499,4,0.320999739,1,3.367875389
11,22,18,10.826475,1,1,1,0.546246659,2,0.978960677,0,3.650675485
12,23,21,13.542925,1,1,1,0.546246659,2,0.978960677,0,3.574862121
9,34,17,15.2339,1,1,1,0.928673668,6,0.108835403,0,3.722567813
2,27,1,78.9283,2,1,1,0.699231757,2,1.127421334,1,4.010982724
5,27,0,66.37455,2,1,1,0.699231757,2,1.127421334,1,3.966453639
15,25,6,57.3661,2,1,1,0.928673668,6,0.108835403,1,3.672500434
10,14,10,17.18805,1,1,1,0.833684897,1,0.724957857,0,3.513953748
3,5,33,29.514925,2,1,0,0.947580304,5,0.061893116,0,3.42801534
5,21,4,45.1814,2,1,1,0.546246659,2,0.978960677,0,3.571862798
5,19,9,40.410975,2,1,1,0.508133014,6,1.39540754,0,3.703600677
10,27,0,70.297975,2,1,1,0.699231757,2,1.127421334,1,4.010408677
17,27,0,74.4392,2,1,1,0.699231757,2,1.127421334,1,4.059276278
7,27,0,76.414525,2,1,1,0.699231757,2,1.127421334,1,3.984132752
10,14,12,16.4923,1,1,1,0.426398957,7,1.213320507,0,3.653078715
1,5,37,29.4756,0,0,0,0.480682671,4,1.964446907,0,3.429305367
17,19,9,33.641025,2,1,1,0.508133014,6,1.39540754,1,3.626006231
19,21,4,76.01825,2,1,1,0.546246659,2,0.978960677,1,3.542250562
8,22,19,17.541975,1,1,1,0.546246659,2,0.978960677,0,3.600835565
2,4,39,32.25255,2,1,0,0.546246659,2,0.978960677,0,3.250538831
11,15,0,24.85945,2,1,0,0.928673668,6,0.108835403,0,3.981093366
12,15,0,28.081075,2,1,0,0.928673668,6,0.108835403,1,3.978844982
14,15,0,32.22835,2,1,0,0.928673668,6,0.108835403,1,4.033870739
2,14,11,35.62845,2,1,1,0.426398957,7,1.213320507,0,3.64988016
6,13,11,19.369075,1,1,1,0.928673668,6,0.108835403,0,3.804090025
20,22,18,10.826475,1,1,1,0.546246659,2,0.978960677,0,3.631296276
3,5,46,12.1,1,1,0,0.67632531,1,1.112770892,0,3.324203282
4,4,39,20.7636,2,1,0,0.937716511,6,0.20537172,0,3.426332979
14,21,4,74.793125,2,1,1,0.546246659,2,0.978960677,1,3.59505475
10,22,19,17.541975,1,1,1,0.546246659,2,0.978960677,0,3.561150462
18,22,18,40.114525,1,1,1,0.546246659,2,0.978960677,0,3.508771868
4,15,0,24.85945,2,1,0,0.928673668,6,0.108835403,0,3.864141477
9,15,0,24.85945,2,1,0,0.928673668,6,0.108835403,0,3.92472343
10,15,0,28.081075,2,1,0,0.928673668,6,0.108835403,1,3.9428987
14,15,2,19.719975,2,1,0,0.928673668,6,0.108835403,0,4.021178777
4,15,2,24.15765,2,1,0,0.928673668,6,0.108835403,0,3.879437711
12,15,2,27.379275,2,1,0,0.928673668,6,0.108835403,1,3.988915342
13,15,2,27.379275,2,1,0,0.928673668,6,0.108835403,1,3.97117203
5,15,2,25.467475,2,1,0,0.928673668,6,0.108835403,0,3.90658464
13,15,2,28.6891,2,1,0,0.928673668,6,0.108835403,1,4.046354356
6,15,2,19.719975,2,1,0,0.928673668,6,0.108835403,0,3.871371271
5,15,2,19.719975,2,1,0,0.928673668,6,0.108835403,0,3.843523864
14,15,2,28.6891,2,1,0,0.928673668,6,0.108835403,1,4.050004685
3,15,2,29.04,2,1,0,0.928673668,6,0.108835403,0,3.932500606
9,15,2,28.91295,2,1,0,0.928673668,6,0.108835403,0,3.981664455
10,15,2,32.22835,2,1,0,0.928673668,6,0.108835403,1,3.980268198
15,15,2,28.6891,2,1,0,0.928673668,6,0.108835403,1,3.994441396
5,15,0,24.15765,2,1,0,0.928673668,6,0.108835403,0,3.889649196
3,15,0,25.467475,2,1,0,0.928673668,6,0.108835403,0,3.886647259
11,15,0,28.91295,2,1,0,0.928673668,6,0.108835403,0,4.000835438
15,15,0,24.15765,2,1,0,0.928673668,6,0.108835403,0,4.044627093
15,15,0,19.719975,2,1,0,0.928673668,6,0.108835403,0,4.034726427
2,14,10,18.177225,1,1,1,0.833684897,1,0.724957857,0,3.510296891
20,21,4,76.2179,2,1,1,0.546246659,2,0.978960677,1,3.59524847
7,16,19,25.7367,1,1,1,0.546246659,2,0.978960677,0,3.350232256
7,11,13,18.086475,1,1,1,0.928673668,6,0.108835403,0,3.811803625
3,21,4,63.63995,2,1,1,0.546246659,2,0.978960677,1,3.664239067
2,22,19,42.98525,2,1,1,0.546246659,2,0.978960677,1,3.456575576
10,16,20,22.869,2,1,1,0.928673668,6,0.108835403,0,3.800584421
21,26,22,29.45745,2,1,1,0.546246659,2,0.978960677,0,3.628679542
3,14,10,27.1282,1,1,1,0.833684897,1,0.724957857,1,3.289903354
8,41,20,15.7542,0,1,1,0.928673668,6,0.108835403,0,3.577511345
7,14,10,17.18805,1,1,1,0.833684897,1,0.724957857,0,3.584194648
16,21,4,61.00215,2,1,1,0.546246659,2,0.978960677,1,3.646998018
13,15,10,42.2653,2,1,1,0.546246659,2,0.978960677,1,3.516039743
20,27,0,70.297975,2,1,1,0.699231757,2,1.127421334,1,4.058482783
4,13,0,19.239,1,1,1,0.928673668,6,0.108835403,0,3.99888095
15,15,8,24.53275,1,1,1,0.546246659,2,0.978960677,0,3.788895568
6,15,2,24.85945,2,1,0,0.928673668,6,0.108835403,0,3.871708612
5,15,0,24.85945,2,1,0,0.928673668,6,0.108835403,0,3.859912638
7,15,2,24.85945,2,1,0,0.928673668,6,0.108835403,0,3.864985103
8,15,2,24.85945,2,1,0,0.928673668,6,0.108835403,0,3.935783222
11,15,2,19.719975,2,1,0,0.928673668,6,0.108835403,0,3.996320653
3,15,0,24.15765,2,1,0,0.928673668,6,0.108835403,0,3.852565037
7,15,2,24.15765,2,1,0,0.928673668,6,0.108835403,0,3.892185857
4,15,2,25.467475,2,1,0,0.928673668,6,0.108835403,0,3.888256959
9,15,2,28.6891,2,1,0,0.928673668,6,0.108835403,1,3.91218619
16,16,23,31.317825,2,1,1,0.546246659,2,0.978960677,0,3.671652853
3,21,17,51.7638,2,1,1,0.546246659,2,0.978960677,1,3.601213387
18,19,9,19.060525,1,1,1,0.928673668,6,0.108835403,0,3.870277347
